     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    85   21    0   85.71  80.95    18      17          21    0 0 0 0
    86   10    0  100.00  80.00    10       8          10    0 0 0 0
    87   22    0   72.73  72.73    16      16          22    0 0 0 0
    88   20    0   85.00  80.00    17      16          20    0 0 0 0
    89   16    0   68.75  68.75    11      11          16    0 0 0 0
    90    7    0  100.00 100.00     7       7           7    0 0 0 0
    91   13    0   84.62  84.62    11      11          13    0 0 0 0
    92   29    0   96.55  89.66    28      26          29    0 0 0 0
    93   17    0  100.00 100.00    17      17          17    0 0 0 0
    94   15    0   80.00  73.33    12      11          15    0 0 0 0
    95    9    0   88.89  77.78     8       7           9    0 0 0 0
    96   11    0  100.00  90.91    11      10          11    0 0 0 0
    97   24    0   87.50  75.00    21      18          24    0 0 0 0
    98   23    0  100.00 100.00    23      23          23    0 0 0 0
    99    6    0  100.00  83.33     6       5           6    0 0 0 0
   100   36    0   94.44  91.67    34      33          36    0 0 0 0
   101   11    0   81.82  72.73     9       8          11    0 0 0 0
   102   18    0   83.33  66.67    15      12          18    0 0 0 0
   103    8    0  100.00  87.50     8       7           8    0 0 0 0
   104    6    0   83.33  83.33     5       5           6    0 0 0 0
   105    5    0   80.00  80.00     4       4           5    0 0 0 0
   106   13    0   84.62  76.92    11      10          13    0 0 0 0
   107    7    0  100.00 100.00     7       7           7    0 0 0 0
   108   14    0   92.86  92.86    13      13          14    0 0 0 0
   109   17    0  100.00  88.24    17      15          17    0 0 0 0
   110   16    0  100.00 100.00    16      16          16    0 0 0 0
   111   17    0   94.12  94.12    16      16          17    0 0 0 0
   112    3    0  100.00 100.00     3       3           3    0 0 0 0
   113   13    0   76.92  53.85    10       7          13    0 0 0 0
   114   10    0   90.00  90.00     9       9          10    0 0 0 0
   115    6    0  100.00 100.00     6       6           6    0 0 0 0
   116    6    0   83.33  83.33     5       5           6    0 0 0 0
   117    7    0  100.00  85.71     7       6           7    0 0 0 0
   118   24    0   83.33  83.33    20      20          24    0 0 0 0
   119   15    0   93.33  86.67    14      13          15    0 0 0 0
   120   22    0   95.45  86.36    21      19          22    0 0 0 0
   121   27    0   88.89  77.78    24      21          27    0 0 0 0
   122    6    0  100.00 100.00     6       6           6    0 0 0 0
   123   11    0  100.00  81.82    11       9          11    0 0 0 0
   124    5    0  100.00 100.00     5       5           5    0 0 0 0
   125   12    0  100.00  91.67    12      11          12    0 0 0 0
   126   17    0   88.24  82.35    15      14          17    0 0 0 0
   127   14    0   78.57  78.57    11      11          14    0 0 0 0
   128   14    0  100.00 100.00    14      14          14    0 0 0 0
   129   17    0   88.24  82.35    15      14          17    0 0 0 0
   130   22    0   95.45  90.91    21      20          22    0 0 0 0
   131   12    0  100.00  91.67    12      11          12    0 0 0 0
   132   44    0   95.45  93.18    42      41          44    0 0 0 0
   133   28    0   92.86  92.86    26      26          28    0 0 0 0
   134   12    0  100.00  91.67    12      11          12    0 0 0 0
   135   27    0  100.00  96.30    27      26          27    0 0 0 0
   136   25    0   68.00  64.00    17      16          25    0 0 0 0
   137   19    0   89.47  84.21    17      16          19    0 0 0 0
   138    2    0  100.00 100.00     2       2           2    0 0 0 0
   139   14    0  100.00  92.86    14      13          14    0 0 0 0
   140    4    0  100.00 100.00     4       4           4    0 0 0 0
   141   39    0   82.05  74.36    32      29          39    0 0 0 0
   142   23    0   86.96  82.61    20      19          23    0 0 0 0
   143   12    0   83.33  75.00    10       9          12    0 0 0 0
   144   35    0   80.00  65.71    28      23          35    0 0 0 0
   145   16    0   87.50  81.25    14      13          16    0 0 0 0
   146   53    0   81.13  75.47    43      40          53    0 0 0 0
   147   30    0  100.00  96.67    30      29          30    0 0 0 0
   148   13    0  100.00 100.00    13      13          13    0 0 0 0
   149   42    0   80.95  78.57    34      33          42    0 0 0 0
   150    3    0  100.00 100.00     3       3           3    0 0 0 0
   151   23    0   82.61  78.26    19      18          23    0 0 0 0
   152   14    0   85.71  78.57    12      11          14    0 0 0 0
   153   30    0   93.33  93.33    28      28          30    0 0 0 0
   154   22    0  100.00  90.91    22      20          22    0 0 0 0
