     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   113   10    0   90.00  60.00     9       6          10    0 0 0 0
   114   39    0   82.05  69.23    32      27          39    0 0 0 0
   115   23    0   82.61  60.87    19      14          23    0 0 0 0
   116   40    0   80.00  67.50    32      27          40    0 0 0 0
   117   30    0   86.67  83.33    26      25          30    0 0 0 0
   118   17    0   70.59  64.71    12      11          17    0 0 0 0
   119   13    0  100.00  76.92    13      10          13    0 0 0 0
   120   25    0   88.00  68.00    22      17          25    0 0 0 0
   121   19    0   94.74  84.21    18      16          19    0 0 0 0
   122   26    0   88.46  88.46    23      23          26    0 0 0 0
   123   37    0   94.59  86.49    35      32          37    0 0 0 0
   124   35    0   91.43  88.57    32      31          35    0 0 0 0
   125   29    0   82.76  75.86    24      22          29    0 0 0 0
   126   15    0   73.33  73.33    11      11          15    0 0 0 0
   127   23    0   91.30  82.61    21      19          23    0 0 0 0
   128   15    0   80.00  80.00    12      12          15    0 0 0 0
   129   19    0   84.21  78.95    16      15          19    0 0 0 0
   130   14    0   71.43  57.14    10       8          14    0 0 0 0
   131   21    0  100.00  90.48    21      19          21    0 0 0 0
   132   14    0  100.00 100.00    14      14          14    0 0 0 0
   133   17    0  100.00  88.24    17      15          17    0 0 0 0
   134   29    0   68.97  58.62    20      17          29    0 0 0 0
   135   14    0   92.86  85.71    13      12          14    0 0 0 0
   136   23    0   52.17  52.17    12      12          23    0 0 0 0
   137   18    0   83.33  66.67    15      12          18    0 0 0 0
   138   14    0   57.14  42.86     8       6          14    0 0 0 0
   139   41    0   90.24  78.05    37      32          41    0 0 0 0
   140   12    0  100.00  83.33    12      10          12    0 0 0 0
   141   37    0   86.49  64.86    32      24          37    0 0 0 0
   142   28    0   89.29  82.14    25      23          28    0 0 0 0
   143   37    0   89.19  86.49    33      32          37    0 0 0 0
   144   30    0   76.67  66.67    23      20          30    0 0 0 0
   145   29    0   82.76  62.07    24      18          29    0 0 0 0
   146   12    0   91.67  91.67    11      11          12    0 0 0 0
   147   28    0   85.71  85.71    24      24          28    0 0 0 0
   148   21    0   76.19  71.43    16      15          21    0 0 0 0
   149   40    0   95.00  87.50    38      35          40    0 0 0 0
   150   42    0   88.10  80.95    37      34          42    0 0 0 0
   151   30    0   90.00  80.00    27      24          30    0 0 0 0
   152    9    0  100.00 100.00     9       9           9    0 0 0 0
   153   14    0   85.71  78.57    12      11          14    0 0 0 0
   154    8    0  100.00 100.00     8       8           8    0 0 0 0
   155   10    0  100.00  90.00    10       9          10    0 0 0 0
   156   43    0   86.05  72.09    37      31          43    0 0 0 0
   157    9    0  100.00  88.89     9       8           9    0 0 0 0
   158   15    0   86.67  73.33    13      11          15    0 0 0 0
   159   47    0   80.85  72.34    38      34          47    0 0 0 0
   160   20    0   90.00  80.00    18      16          20    0 0 0 0
   161   23    0   78.26  69.57    18      16          23    0 0 0 0
   162   47    0   78.72  72.34    37      34          47    0 0 0 0
   163   38    0   89.47  76.32    34      29          38    0 0 0 0
   164   25    0   88.00  80.00    22      20          25    0 0 0 0
   165   35    0   80.00  74.29    28      26          35    0 0 0 0
   166   14    0  100.00 100.00    14      14          14    0 0 0 0
   167   13    0  100.00  92.31    13      12          13    0 0 0 0
   168    6    0   50.00  50.00     3       3           6    0 0 0 0
   169   25    0   96.00  88.00    24      22          25    0 0 0 0
   170   17    0   94.12  82.35    16      14          17    0 0 0 0
   171   29    0   82.76  55.17    24      16          29    0 0 0 0
   172   34    0   82.35  76.47    28      26          34    0 0 0 0
   173   17    0  100.00  94.12    17      16          17    0 0 0 0
   174   30    0   90.00  83.33    27      25          30    0 0 0 0
   175   11    0  100.00 100.00    11      11          11    0 0 0 0
   176   27    0   85.19  81.48    23      22          27    0 0 0 0
   177   18    0   77.78  77.78    14      14          18    0 0 0 0
   178   31    0   80.65  74.19    25      23          31    0 0 0 0
   179   16    0   93.75  87.50    15      14          16    0 0 0 0
   180   41    0   90.24  75.61    37      31          41    0 0 0 0
   181   13    0   92.31  92.31    12      12          13    0 0 0 0
   182   16    0  100.00 100.00    16      16          16    0 0 0 0
   183   37    0   83.78  81.08    31      30          37    0 0 0 0
   184   13    0  100.00  84.62    13      11          13    0 0 0 0
   185   19    0   84.21  52.63    16      10          19    0 0 0 0
   186   14    0   85.71  64.29    12       9          14    0 0 0 0
   187   12    0   58.33  41.67     7       5          12    0 0 0 0
   188   24    0   79.17  75.00    19      18          24    0 0 0 0
   189   33    0   78.79  66.67    26      22          33    0 0 0 0
   190   11    0   54.55  54.55     6       6          11    0 0 0 0
   191    6    0  100.00  66.67     6       4           6    0 0 0 0
   192   43    0   79.07  76.74    34      33          43    0 0 0 0
   193   21    0   66.67  57.14    14      12          21    0 0 0 0
   194   23    0   95.65  78.26    22      18          23    0 0 0 0
   195   39    0   92.31  79.49    36      31          39    0 0 0 0
   196    6    0  100.00  66.67     6       4           6    0 0 0 0
   197   15    0  100.00 100.00    15      15          15    0 0 0 0
   198   16    0  100.00 100.00    16      16          16    0 0 0 0
   199    8    0   87.50  75.00     7       6           8    0 0 0 0
   200   20    0  100.00  90.00    20      18          20    0 0 0 0


  Labeled   attachment score: 3802 / 4964 * 100 = 76.59 %
  Unlabeled attachment score: 4411 / 4964 * 100 = 88.86 %
  Label accuracy score:       4106 / 4964 * 100 = 82.72 %
