     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   108   15    0   73.33  66.67    11      10          15    0 0 0 0
   109   10    0  100.00  90.00    10       9          10    0 0 0 0
   110   21    0   90.48  85.71    19      18          21    0 0 0 0
   111    5    0  100.00 100.00     5       5           5    0 0 0 0
   112   39    0   61.54  61.54    24      24          39    0 0 0 0
   113   19    0   94.74  94.74    18      18          19    0 0 0 0
   114   22    0   54.55  54.55    12      12          22    0 0 0 0
   115   31    0   74.19  70.97    23      22          31    0 0 0 0
   116   49    0   67.35  65.31    33      32          49    0 0 0 0
   117   21    0   61.90  57.14    13      12          21    0 0 0 0
   118   50    0   82.00  76.00    41      38          50    0 0 0 0
   119   45    0   80.00  77.78    36      35          45    0 0 0 0
   120   21    0   85.71  80.95    18      17          21    0 0 0 0
   121   41    0   80.49  70.73    33      29          41    0 0 0 0
   122   17    0  100.00  94.12    17      16          17    0 0 0 0
   123   37    0   70.27  64.86    26      24          37    0 0 0 0
   124    7    0   42.86  42.86     3       3           7    0 0 0 0
   125   15    0   93.33  86.67    14      13          15    0 0 0 0
   126   54    0   77.78  75.93    42      41          54    0 0 0 0
   127   36    0   86.11  83.33    31      30          36    0 0 0 0
   128   47    0   82.98  76.60    39      36          47    0 0 0 0
   129   12    0   91.67  83.33    11      10          12    0 0 0 0
   130   18    0   66.67  66.67    12      12          18    0 0 0 0
   131   25    0   84.00  80.00    21      20          25    0 0 0 0
   132   20    0   95.00  90.00    19      18          20    0 0 0 0
   133   46    0   82.61  78.26    38      36          46    0 0 0 0
   134   41    0   90.24  90.24    37      37          41    0 0 0 0
   135    7    0   85.71  85.71     6       6           7    0 0 0 0
   136   26    0   96.15  92.31    25      24          26    0 0 0 0
   137   13    0  100.00  84.62    13      11          13    0 0 0 0
   138    7    0  100.00 100.00     7       7           7    0 0 0 0
   139   20    0   90.00  85.00    18      17          20    0 0 0 0
   140   12    0  100.00  83.33    12      10          12    0 0 0 0
   141   10    0  100.00 100.00    10      10          10    0 0 0 0
   142   24    0  100.00  95.83    24      23          24    0 0 0 0
   143    5    0  100.00 100.00     5       5           5    0 0 0 0
   144    8    0  100.00 100.00     8       8           8    0 0 0 0
   145   22    0   90.91  90.91    20      20          22    0 0 0 0
   146   26    0   76.92  73.08    20      19          26    0 0 0 0
   147   12    0  100.00 100.00    12      12          12    0 0 0 0
   148   14    0   92.86  92.86    13      13          14    0 0 0 0
   149    7    0  100.00 100.00     7       7           7    0 0 0 0
   150   10    0   60.00  60.00     6       6          10    0 0 0 0
   151   15    0   86.67  80.00    13      12          15    0 0 0 0
   152   14    0   92.86  85.71    13      12          14    0 0 0 0
   153   39    0   82.05  76.92    32      30          39    0 0 0 0
   154   27    0   88.89  88.89    24      24          27    0 0 0 0
   155   21    0   95.24  85.71    20      18          21    0 0 0 0
   156   32    0   90.62  84.38    29      27          32    0 0 0 0
   157    9    0   88.89  77.78     8       7           9    0 0 0 0
   158    5    0   20.00  20.00     1       1           5    0 0 0 0
   159   13    0   76.92  53.85    10       7          13    0 0 0 0
   160   12    0  100.00 100.00    12      12          12    0 0 0 0
   161   19    0  100.00 100.00    19      19          19    0 0 0 0
   162   46    0   86.96  82.61    40      38          46    0 0 0 0
   163    9    0   88.89  88.89     8       8           9    0 0 0 0
   164   13    0   76.92  76.92    10      10          13    0 0 0 0
   165   31    0  100.00  96.77    31      30          31    0 0 0 0
   166   21    0   80.95  80.95    17      17          21    0 0 0 0
   167   31    0   93.55  90.32    29      28          31    0 0 0 0
   168    3    0  100.00 100.00     3       3           3    0 0 0 0
   169   23    0   69.57  60.87    16      14          23    0 0 0 0
   170   14    0  100.00  85.71    14      12          14    0 0 0 0
   171   20    0   85.00  85.00    17      17          20    0 0 0 0
   172   10    0  100.00 100.00    10      10          10    0 0 0 0
   173   58    0   67.24  65.52    39      38          58    0 0 0 0
   174   52    0   88.46  88.46    46      46          52    0 0 0 0
   175   24    0  100.00  87.50    24      21          24    0 0 0 0
   176   17    0   76.47  76.47    13      13          17    0 0 0 0
   177   55    0   81.82  74.55    45      41          55    0 0 0 0
   178   52    0   90.38  86.54    47      45          52    0 0 0 0
   179   13    0  100.00 100.00    13      13          13    0 0 0 0
   180    4    0   25.00  25.00     1       1           4    0 0 0 0
   181   51    0   80.39  76.47    41      39          51    0 0 0 0
   182   36    0   83.33  80.56    30      29          36    0 0 0 0
   183    8    0   25.00  12.50     2       1           8    0 0 0 0
   184    4    0  100.00 100.00     4       4           4    0 0 0 0
   185   14    0   85.71  71.43    12      10          14    0 0 0 0
   186    6    0  100.00 100.00     6       6           6    0 0 0 0
   187    4    0  100.00 100.00     4       4           4    0 0 0 0
   188    4    0  100.00 100.00     4       4           4    0 0 0 0
   189    9    0   88.89  77.78     8       7           9    0 0 0 0
   190   48    0   85.42  79.17    41      38          48    0 0 0 0
   191    4    0   25.00  25.00     1       1           4    0 0 0 0
   192   82    0   69.51  65.85    57      54          82    0 0 0 0
   193   24    0   66.67  66.67    16      16          24    0 0 0 0
   194    7    0  100.00 100.00     7       7           7    0 0 0 0
   195    5    0  100.00 100.00     5       5           5    0 0 0 0
   196   26    0   76.92  73.08    20      19          26    0 0 0 0
   197    8    0   87.50  87.50     7       7           8    0 0 0 0
   198   20    0   95.00  95.00    19      19          20    0 0 0 0
   199   16    0   93.75  93.75    15      15          16    0 0 0 0
   200   10    0   90.00  90.00     9       9          10    0 0 0 0
   201    8    0  100.00 100.00     8       8           8    0 0 0 0
   202    8    0  100.00 100.00     8       8           8    0 0 0 0
   203   16    0   87.50  87.50    14      14          16    0 0 0 0
   204   66    0   78.79  75.76    52      50          66    0 0 0 0
   205   20    0   65.00  65.00    13      13          20    0 0 0 0
   206   37    0   86.49  86.49    32      32          37    0 0 0 0


  Labeled   attachment score: 4481 / 5694 * 100 = 78.70 %
  Unlabeled attachment score: 4701 / 5694 * 100 = 82.56 %
  Label accuracy score:       5117 / 5694 * 100 = 89.87 %
