     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   151   21    0   90.48  90.48    19      19          21    0 0 0 0
   152   31    0   87.10  87.10    27      27          31    0 0 0 0
   153    3    0  100.00 100.00     3       3           3    0 0 0 0
   154   23    0   69.57  60.87    16      14          23    0 0 0 0
   155   14    0  100.00  85.71    14      12          14    0 0 0 0
   156   20    0   85.00  85.00    17      17          20    0 0 0 0
   157   10    0  100.00 100.00    10      10          10    0 0 0 0
   158   58    0   67.24  65.52    39      38          58    0 0 0 0
   159   52    0   90.38  90.38    47      47          52    0 0 0 0
   160   24    0  100.00  87.50    24      21          24    0 0 0 0
   161   17    0   76.47  76.47    13      13          17    0 0 0 0
   162   55    0   80.00  72.73    44      40          55    0 0 0 0
   163   52    0   90.38  86.54    47      45          52    0 0 0 0
   164   13    0  100.00 100.00    13      13          13    0 0 0 0
   165    4    0    0.00   0.00     0       0           4    0 0 0 0
   166   51    0   76.47  72.55    39      37          51    0 0 0 0
   167   36    0   77.78  75.00    28      27          36    0 0 0 0
   168    8    0   25.00  12.50     2       1           8    0 0 0 0
   169    4    0  100.00 100.00     4       4           4    0 0 0 0
   170   14    0   85.71  78.57    12      11          14    0 0 0 0
   171    4    0  100.00 100.00     4       4           4    0 0 0 0
   172    4    0  100.00 100.00     4       4           4    0 0 0 0
   173    9    0   88.89  88.89     8       8           9    0 0 0 0
   174   48    0   91.67  87.50    44      42          48    0 0 0 0
   175    4    0    0.00   0.00     0       0           4    0 0 0 0
   176   82    0   69.51  64.63    57      53          82    0 0 0 0
   177   24    0   66.67  66.67    16      16          24    0 0 0 0
   178    7    0  100.00 100.00     7       7           7    0 0 0 0
   179    5    0  100.00 100.00     5       5           5    0 0 0 0
   180   26    0   73.08  73.08    19      19          26    0 0 0 0
   181   20    0  100.00  95.00    20      19          20    0 0 0 0
   182   16    0   93.75  93.75    15      15          16    0 0 0 0
   183   10    0   90.00  90.00     9       9          10    0 0 0 0
   184    8    0  100.00 100.00     8       8           8    0 0 0 0
   185    8    0  100.00 100.00     8       8           8    0 0 0 0
   186   16    0   87.50  87.50    14      14          16    0 0 0 0
   187   66    0   75.76  75.76    50      50          66    0 0 0 0
   188   20    0   65.00  65.00    13      13          20    0 0 0 0
   189   37    0   86.49  86.49    32      32          37    0 0 0 0


  Labeled   attachment score: 3995 / 5114 * 100 = 78.12 %
  Unlabeled attachment score: 4196 / 5114 * 100 = 82.05 %
  Label accuracy score:       4580 / 5114 * 100 = 89.56 %
