     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    75   18    0   93.75  81.25    15      13          16    0 0 0 0
    76   31    0   96.15  96.15    25      25          26    0 0 0 0
    77   35    0   90.32  83.87    28      26          31    0 0 0 0
    78   23    0  100.00 100.00    21      21          21    0 0 0 0
    79    2    0  100.00 100.00     2       2           2    0 0 0 0
    80   31    0   88.00  84.00    22      21          25    0 0 0 0
    81    3    0  100.00  66.67     3       2           3    0 0 0 0
    82   27    0   77.27  72.73    17      16          22    0 0 0 0
    83   43    0   83.33  75.00    30      27          36    0 0 0 0
    84   17    0   93.75  81.25    15      13          16    0 0 0 0
    85   21    0   89.47  84.21    17      16          19    0 0 0 0
    86   10    0  100.00  66.67     9       6           9    0 0 0 0
    87   22    0   70.00  70.00    14      14          20    0 0 0 0
    88   20    0   73.68  63.16    14      12          19    0 0 0 0
    89   16    0   73.33  73.33    11      11          15    0 0 0 0
    90    7    0  100.00 100.00     6       6           6    0 0 0 0
    91   13    0   83.33  83.33    10      10          12    0 0 0 0
    92   29    0  100.00  95.65    23      22          23    0 0 0 0
    93   17    0  100.00 100.00    15      15          15    0 0 0 0
    94   15    0   78.57  71.43    11      10          14    0 0 0 0
    95    9    0   85.71  71.43     6       5           7    0 0 0 0
    96   11    0  100.00  87.50     8       7           8    0 0 0 0
    97   24    0   94.44  77.78    17      14          18    0 0 0 0
    98   23    0  100.00 100.00    20      20          20    0 0 0 0
    99    6    0  100.00 100.00     5       5           5    0 0 0 0
   100   36    0   97.06  88.24    33      30          34    0 0 0 0
   101   11    0   80.00  50.00     8       5          10    0 0 0 0
   102   18    0   82.35  64.71    14      11          17    0 0 0 0
   103    8    0  100.00  85.71     7       6           7    0 0 0 0
   104    6    0   75.00  75.00     3       3           4    0 0 0 0
   105    5    0   75.00  75.00     3       3           4    0 0 0 0
   106   13    0  100.00  90.00    10       9          10    0 0 0 0
   107    7    0  100.00 100.00     5       5           5    0 0 0 0
   108   14    0   90.91  90.91    10      10          11    0 0 0 0
   109   17    0  100.00  93.33    15      14          15    0 0 0 0
   110   16    0  100.00  92.86    14      13          14    0 0 0 0
   111   17    0   92.86  85.71    13      12          14    0 0 0 0
   112    3    0  100.00 100.00     3       3           3    0 0 0 0
   113   13    0   90.00  70.00     9       7          10    0 0 0 0
   114   10    0   87.50  87.50     7       7           8    0 0 0 0
   115    6    0  100.00 100.00     4       4           4    0 0 0 0
   116    6    0   80.00  80.00     4       4           5    0 0 0 0
   117    7    0  100.00  83.33     6       5           6    0 0 0 0
   118   24    0   89.47  89.47    17      17          19    0 0 0 0
   119   15    0   92.86  85.71    13      12          14    0 0 0 0
   120   22    0   95.00  85.00    19      17          20    0 0 0 0
   121   27    0   91.67  79.17    22      19          24    0 0 0 0
   122    6    0  100.00 100.00     5       5           5    0 0 0 0
   123   11    0   87.50  75.00     7       6           8    0 0 0 0
   124    5    0  100.00 100.00     4       4           4    0 0 0 0
   125   12    0  100.00  90.00    10       9          10    0 0 0 0
   126   17    0   85.71  78.57    12      11          14    0 0 0 0
   127   14    0   81.82  81.82     9       9          11    0 0 0 0
   128   14    0  100.00 100.00    11      11          11    0 0 0 0
   129   17    0   93.33  93.33    14      14          15    0 0 0 0
   130   22    0   94.12  94.12    16      16          17    0 0 0 0
   131   12    0  100.00  88.89     9       8           9    0 0 0 0
   132   44    0   94.44  91.67    34      33          36    0 0 0 0
   133   28    0   92.31  92.31    24      24          26    0 0 0 0
   134   12    0  100.00  90.00    10       9          10    0 0 0 0
   135   27    0  100.00  95.83    24      23          24    0 0 0 0
   136   25    0   72.73  68.18    16      15          22    0 0 0 0
   137   19    0   87.50  87.50    14      14          16    0 0 0 0
   138    2    0  100.00 100.00     2       2           2    0 0 0 0
   139   14    0  100.00  92.31    13      12          13    0 0 0 0
   140    4    0  100.00 100.00     3       3           3    0 0 0 0
   141   39    0   83.33  75.00    30      27          36    0 0 0 0
   142   23    0   84.21  73.68    16      14          19    0 0 0 0
   143   12    0   77.78  66.67     7       6           9    0 0 0 0
   144   35    0   86.21  72.41    25      21          29    0 0 0 0
   145   16    0   84.62  76.92    11      10          13    0 0 0 0
   146   53    0   87.23  74.47    41      35          47    0 0 0 0
   147   30    0  100.00  96.00    25      24          25    0 0 0 0
   148   13    0  100.00 100.00    11      11          11    0 0 0 0
   149   42    0   80.56  77.78    29      28          36    0 0 0 0
   150    3    0  100.00 100.00     3       3           3    0 0 0 0
   151   23    0   85.00  80.00    17      16          20    0 0 0 0
   152   14    0   83.33  75.00    10       9          12    0 0 0 0
   153   30    0   88.46  88.46    23      23          26    0 0 0 0
   154   22    0   90.00  80.00    18      16          20    0 0 0 0
   155   29    0   85.19  85.19    23      23          27    0 0 0 0
   156   33    0   75.86  72.41    22      21          29    0 0 0 0
   157    1    0  100.00 100.00     1       1           1    0 0 0 0
   158   34    0   75.86  72.41    22      21          29    0 0 0 0
   159   30    0   82.14  67.86    23      19          28    0 0 0 0
   160    1    0  100.00 100.00     1       1           1    0 0 0 0
   161   18    0   75.00  56.25    12       9          16    0 0 0 0
   162    8    0  100.00 100.00     7       7           7    0 0 0 0
   163   17    0   73.33  60.00    11       9          15    0 0 0 0
   164   16    0   93.33  86.67    14      13          15    0 0 0 0
   165   22    0   95.00  85.00    19      17          20    0 0 0 0
   166   21    0   89.47  84.21    17      16          19    0 0 0 0
   167   17    0   86.67  80.00    13      12          15    0 0 0 0
   168   13    0   91.67  83.33    11      10          12    0 0 0 0
   169    3    0  100.00 100.00     3       3           3    0 0 0 0
   170   23    0   88.89  88.89    16      16          18    0 0 0 0
   171   27    0   87.50  79.17    21      19          24    0 0 0 0
