     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   117   30    0   86.67  83.33    26      25          30    0 0 0 0
   118   17    0   70.59  58.82    12      10          17    0 0 0 0
   119   13    0  100.00  76.92    13      10          13    0 0 0 0
   120   25    0   84.00  64.00    21      16          25    0 0 0 0
   121   19    0   94.74  89.47    18      17          19    0 0 0 0
   122   26    0   84.62  84.62    22      22          26    0 0 0 0
   123   37    0   94.59  83.78    35      31          37    0 0 0 0
   124   35    0   91.43  88.57    32      31          35    0 0 0 0
   125   29    0   72.41  65.52    21      19          29    0 0 0 0
   126   15    0   86.67  73.33    13      11          15    0 0 0 0
   127   23    0   91.30  82.61    21      19          23    0 0 0 0
   128   15    0   86.67  86.67    13      13          15    0 0 0 0
   129   19    0   84.21  78.95    16      15          19    0 0 0 0
   130   14    0   71.43  57.14    10       8          14    0 0 0 0
   131   21    0  100.00  90.48    21      19          21    0 0 0 0
   132   14    0   92.86  85.71    13      12          14    0 0 0 0
   133   17    0  100.00  88.24    17      15          17    0 0 0 0
   134   29    0   72.41  65.52    21      19          29    0 0 0 0
   135   14    0   85.71  85.71    12      12          14    0 0 0 0
   136   23    0   82.61  78.26    19      18          23    0 0 0 0
   137   18    0   77.78  66.67    14      12          18    0 0 0 0
   138   14    0   57.14  50.00     8       7          14    0 0 0 0
   139   41    0   87.80  78.05    36      32          41    0 0 0 0
   140   12    0  100.00  83.33    12      10          12    0 0 0 0
   141   37    0   86.49  67.57    32      25          37    0 0 0 0
   142   28    0   89.29  82.14    25      23          28    0 0 0 0
   143   37    0   89.19  83.78    33      31          37    0 0 0 0
   144   30    0   83.33  73.33    25      22          30    0 0 0 0
   145   29    0   89.66  68.97    26      20          29    0 0 0 0
   146   12    0  100.00 100.00    12      12          12    0 0 0 0
   147   28    0   89.29  89.29    25      25          28    0 0 0 0
   148   21    0   80.95  71.43    17      15          21    0 0 0 0
   149   40    0   95.00  85.00    38      34          40    0 0 0 0
   150   42    0   88.10  76.19    37      32          42    0 0 0 0
   151   30    0   93.33  90.00    28      27          30    0 0 0 0
   152    9    0  100.00 100.00     9       9           9    0 0 0 0
   153   14    0   92.86  78.57    13      11          14    0 0 0 0
   154    8    0  100.00 100.00     8       8           8    0 0 0 0
   155   10    0  100.00  90.00    10       9          10    0 0 0 0
   156   43    0   79.07  69.77    34      30          43    0 0 0 0
   157    9    0  100.00  88.89     9       8           9    0 0 0 0
   158   15    0   93.33  73.33    14      11          15    0 0 0 0
   159   47    0   85.11  78.72    40      37          47    0 0 0 0
   160   20    0   90.00  80.00    18      16          20    0 0 0 0
   161   23    0   86.96  73.91    20      17          23    0 0 0 0
   162   47    0   76.60  70.21    36      33          47    0 0 0 0
   163   38    0   86.84  73.68    33      28          38    0 0 0 0
   164   25    0   88.00  84.00    22      21          25    0 0 0 0
   165   35    0   80.00  77.14    28      27          35    0 0 0 0
   166   14    0  100.00 100.00    14      14          14    0 0 0 0
   167   13    0  100.00  92.31    13      12          13    0 0 0 0
   168    6    0   50.00  50.00     3       3           6    0 0 0 0
   169   25    0   92.00  80.00    23      20          25    0 0 0 0
   170   17    0   94.12  76.47    16      13          17    0 0 0 0
   171   29    0   79.31  51.72    23      15          29    0 0 0 0
   172   34    0   73.53  67.65    25      23          34    0 0 0 0
   173   17    0  100.00 100.00    17      17          17    0 0 0 0
   174   30    0   86.67  86.67    26      26          30    0 0 0 0
   175   11    0  100.00 100.00    11      11          11    0 0 0 0
   176   27    0   62.96  59.26    17      16          27    0 0 0 0
   177   18    0   88.89  88.89    16      16          18    0 0 0 0
   178   31    0   77.42  67.74    24      21          31    0 0 0 0
   179   16    0   93.75  87.50    15      14          16    0 0 0 0
   180   41    0   87.80  75.61    36      31          41    0 0 0 0
   181   13    0   92.31  92.31    12      12          13    0 0 0 0
   182   16    0  100.00 100.00    16      16          16    0 0 0 0
   183   37    0   83.78  78.38    31      29          37    0 0 0 0
   184   13    0  100.00  84.62    13      11          13    0 0 0 0
   185   19    0   84.21  63.16    16      12          19    0 0 0 0
   186   14    0   85.71  71.43    12      10          14    0 0 0 0
   187   12    0   58.33  41.67     7       5          12    0 0 0 0
   188   24    0   83.33  79.17    20      19          24    0 0 0 0
   189   33    0   81.82  69.70    27      23          33    0 0 0 0
   190   11    0   54.55  54.55     6       6          11    0 0 0 0
   191    6    0  100.00  66.67     6       4           6    0 0 0 0
   192   43    0   74.42  72.09    32      31          43    0 0 0 0
   193   21    0   71.43  66.67    15      14          21    0 0 0 0
   194   23    0   95.65  82.61    22      19          23    0 0 0 0
   195   39    0   89.74  82.05    35      32          39    0 0 0 0
   196    6    0  100.00  83.33     6       5           6    0 0 0 0
   197   15    0  100.00  93.33    15      14          15    0 0 0 0
   198   16    0  100.00 100.00    16      16          16    0 0 0 0
   199    8    0   87.50  75.00     7       6           8    0 0 0 0
   200   20    0  100.00  90.00    20      18          20    0 0 0 0


  Labeled   attachment score: 3838 / 4964 * 100 = 77.32 %
  Unlabeled attachment score: 4446 / 4964 * 100 = 89.56 %
  Label accuracy score:       4113 / 4964 * 100 = 82.86 %
