     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    40   44    0   81.82  79.55    36      35          44    0 0 0 0
    41   55    0   81.82  78.18    45      43          55    0 0 0 0
    42   33    0   75.76  72.73    25      24          33    0 0 0 0
    43   54    0   77.78  74.07    42      40          54    0 0 0 0
    44   49    0   77.55  75.51    38      37          49    0 0 0 0
    45   29    0   89.66  89.66    26      26          29    0 0 0 0
    46   62    0   82.26  77.42    51      48          62    0 0 0 0
    47    9    0  100.00  88.89     9       8           9    0 0 0 0
    48   37    0   81.08  81.08    30      30          37    0 0 0 0
    49   25    0   92.00  84.00    23      21          25    0 0 0 0
    50   31    0   64.52  61.29    20      19          31    0 0 0 0
    51    6    0  100.00 100.00     6       6           6    0 0 0 0
    52    4    0  100.00 100.00     4       4           4    0 0 0 0
    53   69    0   85.51  82.61    59      57          69    0 0 0 0
    54   45    0   73.33  71.11    33      32          45    0 0 0 0
    55   22    0   86.36  81.82    19      18          22    0 0 0 0
    56   73    0   87.67  78.08    64      57          73    0 0 0 0
    57   14    0   92.86  92.86    13      13          14    0 0 0 0
    58   14    0  100.00  92.86    14      13          14    0 0 0 0
    59   31    0   96.77  87.10    30      27          31    0 0 0 0
    60   37    0   94.59  91.89    35      34          37    0 0 0 0
    61   58    0   81.03  75.86    47      44          58    0 0 0 0
    62   18    0   94.44  77.78    17      14          18    0 0 0 0
    63   22    0  100.00  90.91    22      20          22    0 0 0 0
    64   25    0   76.00  72.00    19      18          25    0 0 0 0
    65    8    0  100.00 100.00     8       8           8    0 0 0 0
    66   48    0   70.83  64.58    34      31          48    0 0 0 0
    67   48    0   81.25  79.17    39      38          48    0 0 0 0
    68   23    0  100.00 100.00    23      23          23    0 0 0 0
    69   34    0   70.59  61.76    24      21          34    0 0 0 0
    70   36    0   80.56  77.78    29      28          36    0 0 0 0
    71   32    0   68.75  59.38    22      19          32    0 0 0 0
    72    6    0   66.67  66.67     4       4           6    0 0 0 0
    73   11    0   90.91  90.91    10      10          11    0 0 0 0
    74   57    0   59.65  59.65    34      34          57    0 0 0 0
    75   21    0   76.19  66.67    16      14          21    0 0 0 0
    76   16    0   62.50  56.25    10       9          16    0 0 0 0
    77    5    0  100.00 100.00     5       5           5    0 0 0 0
    78   11    0   36.36  36.36     4       4          11    0 0 0 0
    79   28    0   71.43  64.29    20      18          28    0 0 0 0
    80    6    0   66.67  66.67     4       4           6    0 0 0 0
    81   45    0   62.22  55.56    28      25          45    0 0 0 0
    82   38    0   81.58  73.68    31      28          38    0 0 0 0
    83    8    0  100.00 100.00     8       8           8    0 0 0 0
    84   27    0   74.07  70.37    20      19          27    0 0 0 0
    85   50    0   66.00  62.00    33      31          50    0 0 0 0
    86   33    0   84.85  78.79    28      26          33    0 0 0 0
    87   35    0   68.57  65.71    24      23          35    0 0 0 0
    88   25    0   84.00  76.00    21      19          25    0 0 0 0
    89   20    0   85.00  80.00    17      16          20    0 0 0 0
    90   20    0   75.00  75.00    15      15          20    0 0 0 0
    91    9    0   66.67  66.67     6       6           9    0 0 0 0
    92    5    0  100.00  80.00     5       4           5    0 0 0 0
    93    5    0  100.00 100.00     5       5           5    0 0 0 0
    94    8    0  100.00  87.50     8       7           8    0 0 0 0
    95   19    0   89.47  78.95    17      15          19    0 0 0 0
    96   16    0   68.75  62.50    11      10          16    0 0 0 0
    97   15    0   93.33  93.33    14      14          15    0 0 0 0
    98   17    0   94.12  94.12    16      16          17    0 0 0 0
    99   16    0   75.00  75.00    12      12          16    0 0 0 0
   100   22    0   95.45  86.36    21      19          22    0 0 0 0
   101    9    0  100.00  88.89     9       8           9    0 0 0 0
   102    8    0  100.00  87.50     8       7           8    0 0 0 0
   103   15    0   60.00  46.67     9       7          15    0 0 0 0
   104   10    0  100.00  90.00    10       9          10    0 0 0 0
   105   21    0   90.48  85.71    19      18          21    0 0 0 0
   106    5    0  100.00 100.00     5       5           5    0 0 0 0
   107   39    0   69.23  66.67    27      26          39    0 0 0 0
   108   19    0   94.74  94.74    18      18          19    0 0 0 0
   109   22    0   59.09  59.09    13      13          22    0 0 0 0
   110   31    0   80.65  77.42    25      24          31    0 0 0 0
   111   49    0   71.43  67.35    35      33          49    0 0 0 0
   112   21    0   57.14  52.38    12      11          21    0 0 0 0
   113   50    0   76.00  72.00    38      36          50    0 0 0 0
   114   45    0   82.22  80.00    37      36          45    0 0 0 0
   115   21    0   85.71  80.95    18      17          21    0 0 0 0
   116   41    0   68.29  58.54    28      24          41    0 0 0 0
   117   17    0  100.00  94.12    17      16          17    0 0 0 0
   118   37    0   75.68  70.27    28      26          37    0 0 0 0
   119    7    0   42.86  42.86     3       3           7    0 0 0 0
   120   15    0   93.33  80.00    14      12          15    0 0 0 0
   121   54    0   74.07  72.22    40      39          54    0 0 0 0
   122   36    0   88.89  86.11    32      31          36    0 0 0 0
   123   47    0   82.98  76.60    39      36          47    0 0 0 0
   124   12    0   83.33  75.00    10       9          12    0 0 0 0
   125   18    0   61.11  61.11    11      11          18    0 0 0 0
   126   25    0   88.00  80.00    22      20          25    0 0 0 0
   127   20    0   90.00  85.00    18      17          20    0 0 0 0
   128   46    0   76.09  69.57    35      32          46    0 0 0 0
   129   41    0   90.24  90.24    37      37          41    0 0 0 0
   130    7    0  100.00 100.00     7       7           7    0 0 0 0
   131   26    0   96.15  92.31    25      24          26    0 0 0 0
   132   13    0  100.00  84.62    13      11          13    0 0 0 0
   133    7    0  100.00 100.00     7       7           7    0 0 0 0
   134   20    0   90.00  85.00    18      17          20    0 0 0 0
   135   12    0  100.00  91.67    12      11          12    0 0 0 0
   136   10    0   50.00  50.00     5       5          10    0 0 0 0
   137   24    0  100.00  95.83    24      23          24    0 0 0 0
   138    5    0  100.00 100.00     5       5           5    0 0 0 0
   139    8    0  100.00 100.00     8       8           8    0 0 0 0
   140   22    0   81.82  81.82    18      18          22    0 0 0 0
   141   26    0   84.62  80.77    22      21          26    0 0 0 0
   142   12    0  100.00 100.00    12      12          12    0 0 0 0
   143   14    0  100.00 100.00    14      14          14    0 0 0 0
   144    7    0  100.00 100.00     7       7           7    0 0 0 0
   145   10    0   60.00  60.00     6       6          10    0 0 0 0
   146   15    0   86.67  80.00    13      12          15    0 0 0 0
   147   14    0   92.86  85.71    13      12          14    0 0 0 0
   148   39    0   82.05  76.92    32      30          39    0 0 0 0
   149   27    0   88.89  88.89    24      24          27    0 0 0 0
   150   21    0   90.48  80.95    19      17          21    0 0 0 0
   151    9    0   55.56  55.56     5       5           9    0 0 0 0
   152    5    0   20.00  20.00     1       1           5    0 0 0 0
   153   13    0   76.92  61.54    10       8          13    0 0 0 0
   154   12    0  100.00 100.00    12      12          12    0 0 0 0
   155   19    0  100.00 100.00    19      19          19    0 0 0 0
   156   46    0   91.30  84.78    42      39          46    0 0 0 0
   157    9    0   88.89  88.89     8       8           9    0 0 0 0
   158   13    0   76.92  76.92    10      10          13    0 0 0 0
   159   31    0   90.32  87.10    28      27          31    0 0 0 0
   160   21    0   95.24  95.24    20      20          21    0 0 0 0
   161   31    0   93.55  90.32    29      28          31    0 0 0 0
   162    3    0  100.00 100.00     3       3           3    0 0 0 0
   163   23    0   69.57  65.22    16      15          23    0 0 0 0
   164   14    0  100.00  85.71    14      12          14    0 0 0 0
   165   20    0   85.00  85.00    17      17          20    0 0 0 0
   166   10    0  100.00 100.00    10      10          10    0 0 0 0
   167   58    0   68.97  67.24    40      39          58    0 0 0 0
   168   52    0   86.54  86.54    45      45          52    0 0 0 0
   169   24    0   95.83  83.33    23      20          24    0 0 0 0
   170   17    0   76.47  76.47    13      13          17    0 0 0 0
   171   55    0   80.00  72.73    44      40          55    0 0 0 0
   172   52    0   94.23  92.31    49      48          52    0 0 0 0
   173   13    0  100.00 100.00    13      13          13    0 0 0 0
   174    4    0    0.00   0.00     0       0           4    0 0 0 0
   175   51    0   78.43  74.51    40      38          51    0 0 0 0
   176   36    0   77.78  75.00    28      27          36    0 0 0 0
   177    8    0   25.00  12.50     2       1           8    0 0 0 0
   178    4    0  100.00 100.00     4       4           4    0 0 0 0
   179   14    0   71.43  57.14    10       8          14    0 0 0 0
   180    4    0  100.00 100.00     4       4           4    0 0 0 0
   181    4    0  100.00 100.00     4       4           4    0 0 0 0
   182    9    0  100.00  88.89     9       8           9    0 0 0 0
   183   48    0   89.58  83.33    43      40          48    0 0 0 0
   184    4    0    0.00   0.00     0       0           4    0 0 0 0
   185   82    0   69.51  64.63    57      53          82    0 0 0 0
   186   24    0   66.67  66.67    16      16          24    0 0 0 0
   187    7    0  100.00 100.00     7       7           7    0 0 0 0
   188    5    0  100.00 100.00     5       5           5    0 0 0 0
   189   26    0   73.08  73.08    19      19          26    0 0 0 0
   190   20    0   95.00  90.00    19      18          20    0 0 0 0
   191   16    0   93.75  93.75    15      15          16    0 0 0 0
   192   10    0   90.00  90.00     9       9          10    0 0 0 0
   193    8    0  100.00 100.00     8       8           8    0 0 0 0
   194    8    0  100.00 100.00     8       8           8    0 0 0 0
   195   16    0   87.50  87.50    14      14          16    0 0 0 0
   196   66    0   69.70  69.70    46      46          66    0 0 0 0
   197   20    0   65.00  65.00    13      13          20    0 0 0 0
   198   37    0   83.78  81.08    31      30          37    0 0 0 0


  Labeled   attachment score: 4242 / 5415 * 100 = 78.34 %
  Unlabeled attachment score: 4456 / 5415 * 100 = 82.29 %
  Label accuracy score:       4864 / 5415 * 100 = 89.82 %
