     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   108   22    0  100.00  90.91    22      20          22    0 0 0 0
   109    9    0  100.00 100.00     9       9           9    0 0 0 0
   110   10    0   90.00  70.00     9       7          10    0 0 0 0
   111   37    0   78.38  62.16    29      23          37    0 0 0 0
   112   21    0   71.43  61.90    15      13          21    0 0 0 0
   113    8    0  100.00 100.00     8       8           8    0 0 0 0
   114   11    0  100.00  72.73    11       8          11    0 0 0 0
   115   15    0  100.00  86.67    15      13          15    0 0 0 0
   116   26    0   80.77  61.54    21      16          26    0 0 0 0
   117   12    0   91.67  91.67    11      11          12    0 0 0 0
   118   29    0   89.66  65.52    26      19          29    0 0 0 0
   119   10    0  100.00  80.00    10       8          10    0 0 0 0
   120   38    0   81.58  65.79    31      25          38    0 0 0 0
   121   37    0   81.08  51.35    30      19          37    0 0 0 0
   122   17    0  100.00  70.59    17      12          17    0 0 0 0
   123   32    0   75.00  50.00    24      16          32    0 0 0 0
   124   35    0   68.57  57.14    24      20          35    0 0 0 0
   125   15    0  100.00  93.33    15      14          15    0 0 0 0
   126   25    0   96.00  88.00    24      22          25    0 0 0 0
   127   20    0   90.00  70.00    18      14          20    0 0 0 0
   128   35    0   94.29  71.43    33      25          35    0 0 0 0
   129   42    0   80.95  71.43    34      30          42    0 0 0 0
   130   42    0   90.48  73.81    38      31          42    0 0 0 0
   131   25    0   92.00  80.00    23      20          25    0 0 0 0
   132   30    0   96.67  66.67    29      20          30    0 0 0 0
   133   14    0   92.86  85.71    13      12          14    0 0 0 0
   134   29    0   96.55  82.76    28      24          29    0 0 0 0
   135   30    0  100.00  80.00    30      24          30    0 0 0 0
   136   27    0   81.48  55.56    22      15          27    0 0 0 0
   137   16    0  100.00  81.25    16      13          16    0 0 0 0
   138   13    0  100.00  84.62    13      11          13    0 0 0 0
   139    9    0  100.00 100.00     9       9           9    0 0 0 0
   140   27    0   92.59  81.48    25      22          27    0 0 0 0
   141    9    0  100.00 100.00     9       9           9    0 0 0 0
   142   45    0   91.11  77.78    41      35          45    0 0 0 0
   143   43    0   81.40  60.47    35      26          43    0 0 0 0
   144   42    0   90.48  78.57    38      33          42    0 0 0 0
   145   12    0   91.67  75.00    11       9          12    0 0 0 0
   146   26    0   96.15  76.92    25      20          26    0 0 0 0
   147   33    0   90.91  72.73    30      24          33    0 0 0 0
   148   19    0  100.00  84.21    19      16          19    0 0 0 0
   149   36    0   86.11  83.33    31      30          36    0 0 0 0
   150   25    0   92.00  76.00    23      19          25    0 0 0 0
   151   30    0   93.33  86.67    28      26          30    0 0 0 0
   152   34    0   97.06  79.41    33      27          34    0 0 0 0
   153   15    0   73.33  66.67    11      10          15    0 0 0 0
   154   31    0   83.87  58.06    26      18          31    0 0 0 0
   155   18    0   88.89  72.22    16      13          18    0 0 0 0
   156   31    0   87.10  83.87    27      26          31    0 0 0 0
   157   26    0  100.00  80.77    26      21          26    0 0 0 0
   158   39    0   89.74  74.36    35      29          39    0 0 0 0
   159   16    0   75.00  62.50    12      10          16    0 0 0 0
   160    9    0  100.00  77.78     9       7           9    0 0 0 0
   161   32    0   96.88  84.38    31      27          32    0 0 0 0
   162   32    0   81.25  59.38    26      19          32    0 0 0 0
   163   31    0   80.65  80.65    25      25          31    0 0 0 0
   164   18    0   66.67  50.00    12       9          18    0 0 0 0
   165   15    0   93.33  86.67    14      13          15    0 0 0 0
   166   32    0   81.25  62.50    26      20          32    0 0 0 0
   167    9    0   66.67  44.44     6       4           9    0 0 0 0
   168   46    0   86.96  71.74    40      33          46    0 0 0 0
   169   29    0   96.55  89.66    28      26          29    0 0 0 0
   170   34    0   94.12  79.41    32      27          34    0 0 0 0
   171   39    0   92.31  84.62    36      33          39    0 0 0 0
   172   20    0   90.00  85.00    18      17          20    0 0 0 0
   173   23    0   95.65  73.91    22      17          23    0 0 0 0
   174   18    0   66.67  50.00    12       9          18    0 0 0 0
   175   18    0  100.00  88.89    18      16          18    0 0 0 0
   176   16    0   81.25  75.00    13      12          16    0 0 0 0
   177   33    0   93.94  93.94    31      31          33    0 0 0 0
   178   28    0   92.86  85.71    26      24          28    0 0 0 0
   179   16    0   87.50  75.00    14      12          16    0 0 0 0
   180   22    0  100.00  95.45    22      21          22    0 0 0 0
   181   30    0   80.00  56.67    24      17          30    0 0 0 0
   182   35    0   85.71  74.29    30      26          35    0 0 0 0
   183   29    0   86.21  79.31    25      23          29    0 0 0 0
   184   35    0   91.43  71.43    32      25          35    0 0 0 0
   185   32    0   71.88  62.50    23      20          32    0 0 0 0
   186   38    0   78.95  55.26    30      21          38    0 0 0 0
   187   29    0   89.66  79.31    26      23          29    0 0 0 0
   188    9    0   88.89  88.89     8       8           9    0 0 0 0
   189   36    0   94.44  88.89    34      32          36    0 0 0 0
   190   30    0   83.33  66.67    25      20          30    0 0 0 0
   191   33    0   87.88  75.76    29      25          33    0 0 0 0
   192   44    0   95.45  81.82    42      36          44    0 0 0 0
   193   43    0   86.05  65.12    37      28          43    0 0 0 0
   194   34    0   91.18  76.47    31      26          34    0 0 0 0
   195   45    0   93.33  80.00    42      36          45    0 0 0 0
   196   11    0  100.00 100.00    11      11          11    0 0 0 0
   197   29    0   82.76  72.41    24      21          29    0 0 0 0
   198   29    0  100.00  82.76    29      24          29    0 0 0 0
   199   17    0   94.12  64.71    16      11          17    0 0 0 0
   200   43    0   86.05  62.79    37      27          43    0 0 0 0


  Labeled   attachment score: 3991 / 4964 * 100 = 80.40 %
  Unlabeled attachment score: 4558 / 4964 * 100 = 91.82 %
  Label accuracy score:       4199 / 4964 * 100 = 84.59 %
