     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    64   17    0   94.12  82.35    16      14          17    0 0 0 0
    65   21    0   85.71  80.95    18      17          21    0 0 0 0
    66   10    0  100.00  70.00    10       7          10    0 0 0 0
    67   22    0   68.18  68.18    15      15          22    0 0 0 0
    68   20    0   70.00  60.00    14      12          20    0 0 0 0
    69   16    0   68.75  68.75    11      11          16    0 0 0 0
    70    7    0  100.00 100.00     7       7           7    0 0 0 0
    71   13    0   84.62  84.62    11      11          13    0 0 0 0
    72   17    0  100.00 100.00    17      17          17    0 0 0 0
    73   15    0   80.00  73.33    12      11          15    0 0 0 0
    74   23    0  100.00 100.00    23      23          23    0 0 0 0
    75    6    0  100.00 100.00     6       6           6    0 0 0 0
    76   36    0   97.22  88.89    35      32          36    0 0 0 0
    77   11    0   81.82  54.55     9       6          11    0 0 0 0
    78   18    0   83.33  66.67    15      12          18    0 0 0 0
    79    8    0  100.00  87.50     8       7           8    0 0 0 0
    80    5    0   80.00  80.00     4       4           5    0 0 0 0
    81   14    0   92.86  92.86    13      13          14    0 0 0 0
    82   17    0  100.00  94.12    17      16          17    0 0 0 0
    83   16    0  100.00  93.75    16      15          16    0 0 0 0
    84    3    0  100.00 100.00     3       3           3    0 0 0 0
    85   13    0   76.92  61.54    10       8          13    0 0 0 0
    86   10    0   90.00  90.00     9       9          10    0 0 0 0
    87    6    0   83.33  83.33     5       5           6    0 0 0 0
    88    7    0  100.00  85.71     7       6           7    0 0 0 0
    89   15    0   93.33  86.67    14      13          15    0 0 0 0
    90   22    0   95.45  86.36    21      19          22    0 0 0 0
    91   27    0   88.89  77.78    24      21          27    0 0 0 0
    92    6    0  100.00 100.00     6       6           6    0 0 0 0
    93   11    0   90.91  81.82    10       9          11    0 0 0 0
    94    5    0  100.00 100.00     5       5           5    0 0 0 0
    95   17    0   88.24  82.35    15      14          17    0 0 0 0
    96   14    0   78.57  78.57    11      11          14    0 0 0 0
    97   17    0   88.24  88.24    15      15          17    0 0 0 0
    98   28    0   92.86  92.86    26      26          28    0 0 0 0
    99   27    0  100.00  96.30    27      26          27    0 0 0 0
   100   25    0   68.00  64.00    17      16          25    0 0 0 0
   101    2    0  100.00 100.00     2       2           2    0 0 0 0
   102   14    0  100.00  92.86    14      13          14    0 0 0 0
   103    4    0  100.00 100.00     4       4           4    0 0 0 0
   104   39    0   82.05  74.36    32      29          39    0 0 0 0
   105   16    0   81.25  75.00    13      12          16    0 0 0 0
   106   53    0   86.79  75.47    46      40          53    0 0 0 0
   107   13    0  100.00 100.00    13      13          13    0 0 0 0
   108    3    0  100.00 100.00     3       3           3    0 0 0 0
   109   23    0   82.61  78.26    19      18          23    0 0 0 0
   110   14    0   85.71  78.57    12      11          14    0 0 0 0
   111   30    0   90.00  90.00    27      27          30    0 0 0 0
   112   22    0   90.91  81.82    20      18          22    0 0 0 0
   113   29    0   82.76  82.76    24      24          29    0 0 0 0
   114   33    0   75.76  72.73    25      24          33    0 0 0 0
   115    1    0  100.00 100.00     1       1           1    0 0 0 0
   116   34    0   76.47  73.53    26      25          34    0 0 0 0
   117   30    0   80.00  66.67    24      20          30    0 0 0 0
   118    1    0  100.00 100.00     1       1           1    0 0 0 0
   119   18    0   72.22  55.56    13      10          18    0 0 0 0
   120    8    0  100.00 100.00     8       8           8    0 0 0 0
   121   17    0   76.47  64.71    13      11          17    0 0 0 0
   122   16    0   93.75  87.50    15      14          16    0 0 0 0
   123   22    0   90.91  81.82    20      18          22    0 0 0 0
   124   21    0   90.48  85.71    19      18          21    0 0 0 0
   125   17    0   82.35  76.47    14      13          17    0 0 0 0
   126   13    0   92.31  84.62    12      11          13    0 0 0 0
   127    3    0  100.00 100.00     3       3           3    0 0 0 0
   128   27    0   85.19  77.78    23      21          27    0 0 0 0
   129    4    0  100.00 100.00     4       4           4    0 0 0 0
   130   16    0   87.50  68.75    14      11          16    0 0 0 0
   131   20    0   70.00  70.00    14      14          20    0 0 0 0
   132   32    0   71.88  65.62    23      21          32    0 0 0 0
   133   13    0   53.85  53.85     7       7          13    0 0 0 0
   134   14    0   57.14  57.14     8       8          14    0 0 0 0
   135    7    0  100.00 100.00     7       7           7    0 0 0 0
   136    5    0   40.00  40.00     2       2           5    0 0 0 0
   137   11    0  100.00  90.91    11      10          11    0 0 0 0
   138   14    0   92.86  92.86    13      13          14    0 0 0 0
   139   24    0   83.33  79.17    20      19          24    0 0 0 0
   140   26    0   92.31  88.46    24      23          26    0 0 0 0
   141   29    0   89.66  86.21    26      25          29    0 0 0 0
   142    8    0  100.00 100.00     8       8           8    0 0 0 0
   143   20    0   65.00  65.00    13      13          20    0 0 0 0
   144   18    0   94.44  88.89    17      16          18    0 0 0 0
   145    8    0  100.00 100.00     8       8           8    0 0 0 0
   146   12    0  100.00 100.00    12      12          12    0 0 0 0
   147   10    0   80.00  80.00     8       8          10    0 0 0 0
   148    9    0   88.89  88.89     8       8           9    0 0 0 0
   149   36    0   77.78  69.44    28      25          36    0 0 0 0
   150   28    0   96.43  89.29    27      25          28    0 0 0 0
   151    9    0  100.00  88.89     9       8           9    0 0 0 0
   152   30    0   96.67  90.00    29      27          30    0 0 0 0
   153   11    0   72.73  72.73     8       8          11    0 0 0 0
   154   19    0   89.47  78.95    17      15          19    0 0 0 0
   155   28    0   92.86  71.43    26      20          28    0 0 0 0
   156   17    0  100.00 100.00    17      17          17    0 0 0 0
   157   11    0   90.91  90.91    10      10          11    0 0 0 0
   158   37    0   91.89  91.89    34      34          37    0 0 0 0
   159   28    0   82.14  82.14    23      23          28    0 0 0 0
   160    3    0  100.00  66.67     3       2           3    0 0 0 0
   161   30    0   93.33  93.33    28      28          30    0 0 0 0
   162   12    0  100.00  83.33    12      10          12    0 0 0 0
   163   11    0  100.00  90.91    11      10          11    0 0 0 0
   164   17    0   94.12  88.24    16      15          17    0 0 0 0
   165    2    0  100.00 100.00     2       2           2    0 0 0 0
   166   11    0  100.00 100.00    11      11          11    0 0 0 0
   167   10    0   80.00  80.00     8       8          10    0 0 0 0
   168   20    0   95.00  90.00    19      18          20    0 0 0 0
   169   13    0   92.31  92.31    12      12          13    0 0 0 0
   170   14    0  100.00 100.00    14      14          14    0 0 0 0
   171   35    0   88.57  88.57    31      31          35    0 0 0 0
   172    4    0  100.00  75.00     4       3           4    0 0 0 0
   173   17    0   94.12  94.12    16      16          17    0 0 0 0
   174    3    0  100.00 100.00     3       3           3    0 0 0 0
   175   10    0  100.00 100.00    10      10          10    0 0 0 0
   176   19    0   94.74  78.95    18      15          19    0 0 0 0
   177   18    0   83.33  83.33    15      15          18    0 0 0 0
   178   26    0   92.31  80.77    24      21          26    0 0 0 0
   179   27    0   96.30  88.89    26      24          27    0 0 0 0
   180   11    0   81.82  72.73     9       8          11    0 0 0 0
   181   22    0   90.91  90.91    20      20          22    0 0 0 0
   182    5    0  100.00 100.00     5       5           5    0 0 0 0
   183   34    0   79.41  73.53    27      25          34    0 0 0 0
   184   15    0   93.33  80.00    14      12          15    0 0 0 0
   185   20    0   90.00  90.00    18      18          20    0 0 0 0
   186   26    0   80.77  76.92    21      20          26    0 0 0 0
   187    9    0   88.89  88.89     8       8           9    0 0 0 0
   188   18    0  100.00  94.44    18      17          18    0 0 0 0
   189   21    0   80.95  66.67    17      14          21    0 0 0 0
   190   22    0   90.91  72.73    20      16          22    0 0 0 0
   191   14    0  100.00 100.00    14      14          14    0 0 0 0
   192   10    0  100.00 100.00    10      10          10    0 0 0 0
   193   13    0   92.31  92.31    12      12          13    0 0 0 0
   194   49    0   89.80  81.63    44      40          49    0 0 0 0
   195   23    0   95.65  86.96    22      20          23    0 0 0 0
   196   13    0   76.92  76.92    10      10          13    0 0 0 0
   197   10    0   90.00  90.00     9       9          10    0 0 0 0
   198   13    0   92.31  84.62    12      11          13    0 0 0 0
   199   16    0   87.50  87.50    14      14          16    0 0 0 0
   200   27    0   96.30  92.59    26      25          27    0 0 0 0
   201   13    0   61.54  53.85     8       7          13    0 0 0 0
   202   17    0   94.12  88.24    16      15          17    0 0 0 0
   203    8    0  100.00  87.50     8       7           8    0 0 0 0
