     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   196   11    0  100.00 100.00    11      11          11    0 0 0 0
   197   29    0   86.21  62.07    25      18          29    0 0 0 0
   198   29    0  100.00  82.76    29      24          29    0 0 0 0
   199   17    0   94.12  64.71    16      11          17    0 0 0 0
   200   43    0   86.05  67.44    37      29          43    0 0 0 0


  Labeled   attachment score: 3984 / 4964 * 100 = 80.26 %
  Unlabeled attachment score: 4556 / 4964 * 100 = 91.78 %
  Label accuracy score:       4185 / 4964 * 100 = 84.31 %
