     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   121   36    0   86.11  83.33    31      30          36    0 0 0 0
   122   47    0   82.98  76.60    39      36          47    0 0 0 0
   123   12    0   91.67  83.33    11      10          12    0 0 0 0
   124   18    0   66.67  66.67    12      12          18    0 0 0 0
   125   25    0   84.00  80.00    21      20          25    0 0 0 0
   126   20    0   95.00  90.00    19      18          20    0 0 0 0
   127   46    0   82.61  78.26    38      36          46    0 0 0 0
   128   41    0   90.24  90.24    37      37          41    0 0 0 0
   129    7    0   85.71  85.71     6       6           7    0 0 0 0
   130   26    0   96.15  92.31    25      24          26    0 0 0 0
   131   13    0  100.00  84.62    13      11          13    0 0 0 0
   132    7    0  100.00 100.00     7       7           7    0 0 0 0
   133   12    0  100.00  83.33    12      10          12    0 0 0 0
   134   10    0  100.00 100.00    10      10          10    0 0 0 0
   135   24    0  100.00  95.83    24      23          24    0 0 0 0
   136    5    0  100.00 100.00     5       5           5    0 0 0 0
   137    8    0  100.00 100.00     8       8           8    0 0 0 0
   138   22    0   90.91  90.91    20      20          22    0 0 0 0
   139   12    0  100.00 100.00    12      12          12    0 0 0 0
   140   14    0   92.86  92.86    13      13          14    0 0 0 0
   141    7    0  100.00 100.00     7       7           7    0 0 0 0
   142   10    0   60.00  60.00     6       6          10    0 0 0 0
   143   15    0   86.67  80.00    13      12          15    0 0 0 0
   144   14    0   92.86  85.71    13      12          14    0 0 0 0
   145   27    0   88.89  88.89    24      24          27    0 0 0 0
   146   21    0   95.24  85.71    20      18          21    0 0 0 0
   147    9    0   88.89  77.78     8       7           9    0 0 0 0
   148    5    0   20.00  20.00     1       1           5    0 0 0 0
   149   13    0   76.92  53.85    10       7          13    0 0 0 0
   150   12    0  100.00 100.00    12      12          12    0 0 0 0
   151   19    0  100.00 100.00    19      19          19    0 0 0 0
   152   46    0   86.96  82.61    40      38          46    0 0 0 0
   153    9    0   88.89  88.89     8       8           9    0 0 0 0
   154   13    0   76.92  76.92    10      10          13    0 0 0 0
   155   31    0  100.00  96.77    31      30          31    0 0 0 0
   156   21    0   80.95  80.95    17      17          21    0 0 0 0
   157   31    0   93.55  90.32    29      28          31    0 0 0 0
   158    3    0  100.00 100.00     3       3           3    0 0 0 0
   159   23    0   69.57  60.87    16      14          23    0 0 0 0
   160   14    0  100.00  85.71    14      12          14    0 0 0 0
   161   20    0   85.00  85.00    17      17          20    0 0 0 0
   162   10    0  100.00 100.00    10      10          10    0 0 0 0
   163   58    0   67.24  65.52    39      38          58    0 0 0 0
   164   52    0   88.46  88.46    46      46          52    0 0 0 0
   165   24    0  100.00  87.50    24      21          24    0 0 0 0
   166   17    0   76.47  76.47    13      13          17    0 0 0 0
   167   55    0   81.82  74.55    45      41          55    0 0 0 0
   168   52    0   90.38  86.54    47      45          52    0 0 0 0
   169   13    0  100.00 100.00    13      13          13    0 0 0 0
   170    4    0   25.00  25.00     1       1           4    0 0 0 0
   171   51    0   80.39  76.47    41      39          51    0 0 0 0
   172   36    0   83.33  80.56    30      29          36    0 0 0 0
   173    8    0   25.00  12.50     2       1           8    0 0 0 0
   174    4    0  100.00 100.00     4       4           4    0 0 0 0
   175   14    0   85.71  71.43    12      10          14    0 0 0 0
   176    6    0  100.00 100.00     6       6           6    0 0 0 0
   177    4    0  100.00 100.00     4       4           4    0 0 0 0
   178    4    0  100.00 100.00     4       4           4    0 0 0 0
   179    9    0   88.89  77.78     8       7           9    0 0 0 0
   180   48    0   85.42  79.17    41      38          48    0 0 0 0
   181    4    0   25.00  25.00     1       1           4    0 0 0 0
   182   82    0   69.51  65.85    57      54          82    0 0 0 0
   183   24    0   66.67  66.67    16      16          24    0 0 0 0
   184    7    0  100.00 100.00     7       7           7    0 0 0 0
   185    5    0  100.00 100.00     5       5           5    0 0 0 0
   186   26    0   76.92  73.08    20      19          26    0 0 0 0
   187    8    0   87.50  87.50     7       7           8    0 0 0 0
   188   20    0   95.00  95.00    19      19          20    0 0 0 0
   189   16    0   93.75  93.75    15      15          16    0 0 0 0
   190   10    0   90.00  90.00     9       9          10    0 0 0 0
   191    8    0  100.00 100.00     8       8           8    0 0 0 0
   192    8    0  100.00 100.00     8       8           8    0 0 0 0
   193   16    0   87.50  87.50    14      14          16    0 0 0 0
   194   66    0   78.79  75.76    52      50          66    0 0 0 0
   195   20    0   65.00  65.00    13      13          20    0 0 0 0
   196   37    0   86.49  86.49    32      32          37    0 0 0 0


  Labeled   attachment score: 4207 / 5361 * 100 = 78.47 %
  Unlabeled attachment score: 4417 / 5361 * 100 = 82.39 %
  Label accuracy score:       4808 / 5361 * 100 = 89.68 %
