     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    64    7    0  100.00  85.71     7       6           7    0 0 0 0
    65    7    0  100.00 100.00     7       7           7    0 0 0 0
    66   35    0   94.29  88.57    33      31          35    0 0 0 0
    67   18    0   94.44  83.33    17      15          18    0 0 0 0
    68   31    0   96.77  96.77    30      30          31    0 0 0 0
    69   35    0   94.29  88.57    33      31          35    0 0 0 0
    70   23    0  100.00 100.00    23      23          23    0 0 0 0
    71    2    0  100.00 100.00     2       2           2    0 0 0 0
    72    3    0  100.00  66.67     3       2           3    0 0 0 0
    73   27    0   74.07  66.67    20      18          27    0 0 0 0
    74   43    0   79.07  69.77    34      30          43    0 0 0 0
    75   17    0   88.24  82.35    15      14          17    0 0 0 0
    76   21    0   85.71  80.95    18      17          21    0 0 0 0
    77   10    0  100.00  70.00    10       7          10    0 0 0 0
    78   22    0   68.18  68.18    15      15          22    0 0 0 0
    79   20    0   90.00  75.00    18      15          20    0 0 0 0
    80   16    0   68.75  68.75    11      11          16    0 0 0 0
    81    7    0  100.00 100.00     7       7           7    0 0 0 0
    82   13    0   84.62  84.62    11      11          13    0 0 0 0
    83   17    0  100.00  94.12    17      16          17    0 0 0 0
    84   15    0   80.00  73.33    12      11          15    0 0 0 0
    85    9    0   88.89  77.78     8       7           9    0 0 0 0
    86   11    0  100.00  81.82    11       9          11    0 0 0 0
    87   23    0  100.00 100.00    23      23          23    0 0 0 0
    88    6    0  100.00 100.00     6       6           6    0 0 0 0
    89   36    0   94.44  88.89    34      32          36    0 0 0 0
    90   11    0   81.82  72.73     9       8          11    0 0 0 0
    91   18    0   83.33  66.67    15      12          18    0 0 0 0
    92    8    0  100.00  87.50     8       7           8    0 0 0 0
    93    6    0   83.33  83.33     5       5           6    0 0 0 0
    94    5    0   80.00  80.00     4       4           5    0 0 0 0
    95   13    0   92.31  84.62    12      11          13    0 0 0 0
    96    7    0  100.00 100.00     7       7           7    0 0 0 0
    97   14    0   92.86  92.86    13      13          14    0 0 0 0
    98   17    0  100.00  94.12    17      16          17    0 0 0 0
    99   16    0  100.00  93.75    16      15          16    0 0 0 0
   100   17    0  100.00  94.12    17      16          17    0 0 0 0
   101    3    0  100.00 100.00     3       3           3    0 0 0 0
   102   13    0   76.92  61.54    10       8          13    0 0 0 0
   103   10    0   90.00  90.00     9       9          10    0 0 0 0
   104    6    0  100.00 100.00     6       6           6    0 0 0 0
   105    6    0   83.33  83.33     5       5           6    0 0 0 0
   106    7    0  100.00  85.71     7       6           7    0 0 0 0
   107   24    0   87.50  87.50    21      21          24    0 0 0 0
   108   15    0   93.33  86.67    14      13          15    0 0 0 0
   109   22    0   95.45  86.36    21      19          22    0 0 0 0
   110   27    0   88.89  77.78    24      21          27    0 0 0 0
   111    6    0  100.00 100.00     6       6           6    0 0 0 0
   112   11    0  100.00  81.82    11       9          11    0 0 0 0
   113    5    0  100.00 100.00     5       5           5    0 0 0 0
   114   12    0  100.00  91.67    12      11          12    0 0 0 0
   115   17    0   88.24  82.35    15      14          17    0 0 0 0
   116   14    0   78.57  78.57    11      11          14    0 0 0 0
   117   14    0  100.00 100.00    14      14          14    0 0 0 0
   118   17    0   88.24  82.35    15      14          17    0 0 0 0
   119   12    0  100.00  91.67    12      11          12    0 0 0 0
   120   44    0   90.91  88.64    40      39          44    0 0 0 0
   121   28    0   92.86  92.86    26      26          28    0 0 0 0
   122   12    0  100.00  91.67    12      11          12    0 0 0 0
   123   27    0  100.00  96.30    27      26          27    0 0 0 0
   124   25    0   64.00  60.00    16      15          25    0 0 0 0
   125   19    0   89.47  89.47    17      17          19    0 0 0 0
   126    2    0  100.00 100.00     2       2           2    0 0 0 0
   127   14    0  100.00  92.86    14      13          14    0 0 0 0
   128    4    0  100.00 100.00     4       4           4    0 0 0 0
   129   39    0   82.05  74.36    32      29          39    0 0 0 0
   130   16    0   87.50  81.25    14      13          16    0 0 0 0
   131   53    0   86.79  77.36    46      41          53    0 0 0 0
   132   13    0  100.00  92.31    13      12          13    0 0 0 0
   133    3    0  100.00 100.00     3       3           3    0 0 0 0
   134   23    0   82.61  78.26    19      18          23    0 0 0 0
   135   14    0   85.71  78.57    12      11          14    0 0 0 0
   136   30    0   93.33  93.33    28      28          30    0 0 0 0
   137   22    0   90.91  81.82    20      18          22    0 0 0 0
   138   29    0   82.76  82.76    24      24          29    0 0 0 0
   139   33    0   75.76  72.73    25      24          33    0 0 0 0
   140    1    0  100.00 100.00     1       1           1    0 0 0 0
   141   34    0   88.24  85.29    30      29          34    0 0 0 0
   142   30    0   73.33  56.67    22      17          30    0 0 0 0
   143    1    0  100.00 100.00     1       1           1    0 0 0 0
   144   18    0   83.33  61.11    15      11          18    0 0 0 0
   145    8    0  100.00 100.00     8       8           8    0 0 0 0
   146   17    0   76.47  64.71    13      11          17    0 0 0 0
   147   16    0   93.75  81.25    15      13          16    0 0 0 0
   148   22    0   90.91  81.82    20      18          22    0 0 0 0
   149   21    0   90.48  85.71    19      18          21    0 0 0 0
   150   17    0   82.35  76.47    14      13          17    0 0 0 0
   151   13    0   92.31  84.62    12      11          13    0 0 0 0
   152    3    0  100.00 100.00     3       3           3    0 0 0 0
   153   23    0   82.61  82.61    19      19          23    0 0 0 0
   154   27    0   85.19  77.78    23      21          27    0 0 0 0
   155    4    0  100.00 100.00     4       4           4    0 0 0 0
   156   10    0  100.00  80.00    10       8          10    0 0 0 0
   157   16    0   87.50  68.75    14      11          16    0 0 0 0
   158   20    0   70.00  70.00    14      14          20    0 0 0 0
   159   32    0   65.62  62.50    21      20          32    0 0 0 0
   160   13    0   53.85  53.85     7       7          13    0 0 0 0
   161   14    0   57.14  57.14     8       8          14    0 0 0 0
   162    7    0   85.71  85.71     6       6           7    0 0 0 0
   163    5    0   40.00  40.00     2       2           5    0 0 0 0
   164   11    0  100.00 100.00    11      11          11    0 0 0 0
   165   14    0   92.86  92.86    13      13          14    0 0 0 0
   166   24    0   83.33  79.17    20      19          24    0 0 0 0
   167   26    0   92.31  88.46    24      23          26    0 0 0 0
   168   29    0   89.66  86.21    26      25          29    0 0 0 0
   169    8    0  100.00 100.00     8       8           8    0 0 0 0
   170   20    0   70.00  65.00    14      13          20    0 0 0 0
   171   18    0   94.44  88.89    17      16          18    0 0 0 0
   172    8    0  100.00 100.00     8       8           8    0 0 0 0
   173   12    0  100.00 100.00    12      12          12    0 0 0 0
   174   12    0   91.67  91.67    11      11          12    0 0 0 0
   175   41    0   85.37  80.49    35      33          41    0 0 0 0
   176   10    0   90.00  90.00     9       9          10    0 0 0 0
   177    9    0  100.00 100.00     9       9           9    0 0 0 0
   178    9    0  100.00  66.67     9       6           9    0 0 0 0
   179   36    0   75.00  66.67    27      24          36    0 0 0 0
   180   28    0   96.43  89.29    27      25          28    0 0 0 0
   181    9    0   88.89  77.78     8       7           9    0 0 0 0
   182   12    0   83.33  75.00    10       9          12    0 0 0 0
   183   24    0   95.83  83.33    23      20          24    0 0 0 0
   184   30    0   96.67  90.00    29      27          30    0 0 0 0
   185   11    0   81.82  81.82     9       9          11    0 0 0 0
   186   19    0   89.47  78.95    17      15          19    0 0 0 0
   187   28    0   85.71  67.86    24      19          28    0 0 0 0
   188   17    0  100.00 100.00    17      17          17    0 0 0 0
   189   11    0   90.91  90.91    10      10          11    0 0 0 0
   190   37    0   91.89  91.89    34      34          37    0 0 0 0
   191   28    0   85.71  85.71    24      24          28    0 0 0 0
   192   32    0   68.75  65.62    22      21          32    0 0 0 0
   193    3    0  100.00  66.67     3       2           3    0 0 0 0
   194   11    0  100.00 100.00    11      11          11    0 0 0 0
   195   45    0   80.00  73.33    36      33          45    0 0 0 0
   196    7    0  100.00 100.00     7       7           7    0 0 0 0
   197   30    0   93.33  93.33    28      28          30    0 0 0 0
   198   12    0  100.00  91.67    12      11          12    0 0 0 0
   199   11    0  100.00  90.91    11      10          11    0 0 0 0
   200   17    0   82.35  76.47    14      13          17    0 0 0 0
   201   25    0   92.00  88.00    23      22          25    0 0 0 0
   202    2    0  100.00 100.00     2       2           2    0 0 0 0
   203   11    0  100.00 100.00    11      11          11    0 0 0 0
   204   10    0   80.00  80.00     8       8          10    0 0 0 0
   205   26    0  100.00 100.00    26      26          26    0 0 0 0
   206   20    0   95.00  85.00    19      17          20    0 0 0 0
   207   13    0   92.31  92.31    12      12          13    0 0 0 0
   208   14    0  100.00 100.00    14      14          14    0 0 0 0
   209   35    0   88.57  88.57    31      31          35    0 0 0 0
   210    4    0  100.00  75.00     4       3           4    0 0 0 0
   211   17    0   94.12  94.12    16      16          17    0 0 0 0
   212    3    0  100.00 100.00     3       3           3    0 0 0 0
   213   10    0  100.00 100.00    10      10          10    0 0 0 0
   214   19    0   94.74  78.95    18      15          19    0 0 0 0
   215   18    0   88.89  88.89    16      16          18    0 0 0 0
   216   26    0   96.15  84.62    25      22          26    0 0 0 0
   217   27    0   96.30  88.89    26      24          27    0 0 0 0
   218   40    0   65.00  60.00    26      24          40    0 0 0 0
   219   11    0   81.82  72.73     9       8          11    0 0 0 0
   220   22    0   90.91  90.91    20      20          22    0 0 0 0
   221    5    0  100.00 100.00     5       5           5    0 0 0 0
   222   34    0   82.35  79.41    28      27          34    0 0 0 0
   223    7    0  100.00 100.00     7       7           7    0 0 0 0
   224    7    0   85.71  71.43     6       5           7    0 0 0 0
   225   15    0   93.33  73.33    14      11          15    0 0 0 0
   226   20    0   90.00  90.00    18      18          20    0 0 0 0
   227   26    0   84.62  84.62    22      22          26    0 0 0 0
   228   29    0   93.10  82.76    27      24          29    0 0 0 0
   229    9    0   88.89  88.89     8       8           9    0 0 0 0
   230   18    0  100.00  94.44    18      17          18    0 0 0 0
   231   21    0   80.95  66.67    17      14          21    0 0 0 0
   232   22    0   90.91  68.18    20      15          22    0 0 0 0
   233   14    0  100.00 100.00    14      14          14    0 0 0 0
   234   10    0  100.00 100.00    10      10          10    0 0 0 0
   235   13    0  100.00 100.00    13      13          13    0 0 0 0
   236   49    0   87.76  81.63    43      40          49    0 0 0 0
   237   23    0   91.30  86.96    21      20          23    0 0 0 0
   238   13    0   76.92  76.92    10      10          13    0 0 0 0
   239   10    0  100.00 100.00    10      10          10    0 0 0 0
   240   13    0   92.31  84.62    12      11          13    0 0 0 0
   241   20    0  100.00  95.00    20      19          20    0 0 0 0
   242   16    0   87.50  87.50    14      14          16    0 0 0 0
   243   17    0  100.00 100.00    17      17          17    0 0 0 0
   244   27    0   85.19  81.48    23      22          27    0 0 0 0
   245   27    0   92.59  88.89    25      24          27    0 0 0 0
   246   13    0   61.54  53.85     8       7          13    0 0 0 0
   247   17    0   88.24  88.24    15      15          17    0 0 0 0
   248    8    0  100.00  87.50     8       7           8    0 0 0 0
   249    7    0   85.71  85.71     6       6           7    0 0 0 0
   250   12    0   91.67  91.67    11      11          12    0 0 0 0
   251   18    0  100.00  94.44    18      17          18    0 0 0 0
   252   27    0   92.59  92.59    25      25          27    0 0 0 0
   253   13    0   76.92  76.92    10      10          13    0 0 0 0
   254   13    0   84.62  76.92    11      10          13    0 0 0 0
   255   16    0  100.00 100.00    16      16          16    0 0 0 0
   256   22    0  100.00  95.45    22      21          22    0 0 0 0
   257   16    0   93.75  87.50    15      14          16    0 0 0 0
   258   11    0   90.91  81.82    10       9          11    0 0 0 0
   259   14    0  100.00 100.00    14      14          14    0 0 0 0
   260    2    0  100.00 100.00     2       2           2    0 0 0 0
   261   25    0   76.00  68.00    19      17          25    0 0 0 0
   262   10    0   90.00  70.00     9       7          10    0 0 0 0
   263   14    0   71.43  71.43    10      10          14    0 0 0 0
   264    8    0  100.00  87.50     8       7           8    0 0 0 0
   265    9    0   88.89  88.89     8       8           9    0 0 0 0
   266   24    0   79.17  70.83    19      17          24    0 0 0 0
   267   25    0   80.00  72.00    20      18          25    0 0 0 0
   268   28    0   89.29  85.71    25      24          28    0 0 0 0
   269    2    0  100.00 100.00     2       2           2    0 0 0 0
   270   38    0   94.74  89.47    36      34          38    0 0 0 0
   271   15    0  100.00  93.33    15      14          15    0 0 0 0
   272   26    0   73.08  61.54    19      16          26    0 0 0 0
   273   23    0   95.65  86.96    22      20          23    0 0 0 0
   274   12    0  100.00  91.67    12      11          12    0 0 0 0
   275   27    0   92.59  88.89    25      24          27    0 0 0 0
   276   15    0   93.33  93.33    14      14          15    0 0 0 0
   277   23    0   86.96  86.96    20      20          23    0 0 0 0
   278   24    0   83.33  83.33    20      20          24    0 0 0 0
   279   17    0   82.35  82.35    14      14          17    0 0 0 0


  Labeled   attachment score: 3941 / 4694 * 100 = 83.96 %
  Unlabeled attachment score: 4190 / 4694 * 100 = 89.26 %
  Label accuracy score:       4231 / 4694 * 100 = 90.14 %
