     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   200   10    0   90.00  90.00     9       9          10    0 0 0 0
   201    8    0  100.00 100.00     8       8           8    0 0 0 0
   202    8    0  100.00 100.00     8       8           8    0 0 0 0
   203   16    0   87.50  87.50    14      14          16    0 0 0 0
   204   66    0   69.70  69.70    46      46          66    0 0 0 0
   205   20    0   65.00  65.00    13      13          20    0 0 0 0
   206   37    0   83.78  81.08    31      30          37    0 0 0 0


  Labeled   attachment score: 4465 / 5694 * 100 = 78.42 %
  Unlabeled attachment score: 4685 / 5694 * 100 = 82.28 %
  Label accuracy score:       5120 / 5694 * 100 = 89.92 %
