     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   131   21    0  100.00  90.48    21      19          21    0 0 0 0
   132   14    0  100.00 100.00    14      14          14    0 0 0 0
   133   17    0  100.00  88.24    17      15          17    0 0 0 0
   134   29    0   68.97  62.07    20      18          29    0 0 0 0
   135   14    0   92.86  92.86    13      13          14    0 0 0 0
   136   23    0   60.87  60.87    14      14          23    0 0 0 0
   137   18    0   83.33  66.67    15      12          18    0 0 0 0
   138   14    0   57.14  42.86     8       6          14    0 0 0 0
   139   41    0   87.80  73.17    36      30          41    0 0 0 0
   140   12    0  100.00  83.33    12      10          12    0 0 0 0
   141   37    0   86.49  64.86    32      24          37    0 0 0 0
   142   28    0   89.29  82.14    25      23          28    0 0 0 0
   143   37    0   89.19  86.49    33      32          37    0 0 0 0
   144   30    0   80.00  66.67    24      20          30    0 0 0 0
   145   29    0   82.76  58.62    24      17          29    0 0 0 0
   146   12    0  100.00 100.00    12      12          12    0 0 0 0
   147   28    0   85.71  85.71    24      24          28    0 0 0 0
   148   21    0   80.95  71.43    17      15          21    0 0 0 0
   149   40    0   92.50  85.00    37      34          40    0 0 0 0
   150   42    0   88.10  80.95    37      34          42    0 0 0 0
   151   30    0   90.00  80.00    27      24          30    0 0 0 0
   152    9    0  100.00 100.00     9       9           9    0 0 0 0
   153   14    0   85.71  78.57    12      11          14    0 0 0 0
   154    8    0  100.00 100.00     8       8           8    0 0 0 0
   155   10    0  100.00  90.00    10       9          10    0 0 0 0
   156   43    0   81.40  65.12    35      28          43    0 0 0 0
   157    9    0  100.00  88.89     9       8           9    0 0 0 0
   158   15    0   53.33  53.33     8       8          15    0 0 0 0
   159   47    0   82.98  76.60    39      36          47    0 0 0 0
   160   20    0   90.00  80.00    18      16          20    0 0 0 0
   161   23    0   82.61  69.57    19      16          23    0 0 0 0
   162   47    0   76.60  72.34    36      34          47    0 0 0 0
   163   38    0   89.47  76.32    34      29          38    0 0 0 0
   164   25    0   88.00  84.00    22      21          25    0 0 0 0
   165   35    0   71.43  65.71    25      23          35    0 0 0 0
   166   14    0  100.00 100.00    14      14          14    0 0 0 0
   167   13    0  100.00  92.31    13      12          13    0 0 0 0
   168    6    0   50.00  50.00     3       3           6    0 0 0 0
   169   25    0   96.00  88.00    24      22          25    0 0 0 0
   170   17    0   94.12  82.35    16      14          17    0 0 0 0
   171   29    0   82.76  55.17    24      16          29    0 0 0 0
   172   34    0   82.35  76.47    28      26          34    0 0 0 0
   173   17    0  100.00 100.00    17      17          17    0 0 0 0
   174   30    0   86.67  80.00    26      24          30    0 0 0 0
   175   11    0   90.91  81.82    10       9          11    0 0 0 0
   176   27    0   88.89  85.19    24      23          27    0 0 0 0
   177   18    0   77.78  72.22    14      13          18    0 0 0 0
   178   31    0   80.65  74.19    25      23          31    0 0 0 0
   179   16    0   93.75  87.50    15      14          16    0 0 0 0
   180   41    0   90.24  73.17    37      30          41    0 0 0 0
   181   13    0   92.31  92.31    12      12          13    0 0 0 0
   182   16    0  100.00 100.00    16      16          16    0 0 0 0
   183   37    0   78.38  75.68    29      28          37    0 0 0 0
   184   13    0  100.00  84.62    13      11          13    0 0 0 0
   185   19    0   84.21  52.63    16      10          19    0 0 0 0
   186   14    0   92.86  71.43    13      10          14    0 0 0 0
   187   12    0   58.33  41.67     7       5          12    0 0 0 0
   188   24    0   91.67  91.67    22      22          24    0 0 0 0
   189   33    0   81.82  69.70    27      23          33    0 0 0 0
   190   11    0   54.55  54.55     6       6          11    0 0 0 0
   191    6    0  100.00  83.33     6       5           6    0 0 0 0
   192   43    0   79.07  74.42    34      32          43    0 0 0 0
   193   21    0   71.43  66.67    15      14          21    0 0 0 0
   194   23    0   95.65  78.26    22      18          23    0 0 0 0
   195   39    0   89.74  79.49    35      31          39    0 0 0 0
   196    6    0  100.00  66.67     6       4           6    0 0 0 0
   197   15    0  100.00  93.33    15      14          15    0 0 0 0
   198   16    0  100.00 100.00    16      16          16    0 0 0 0
   199    8    0   87.50  75.00     7       6           8    0 0 0 0
   200   20    0  100.00  95.00    20      19          20    0 0 0 0


  Labeled   attachment score: 3807 / 4964 * 100 = 76.69 %
  Unlabeled attachment score: 4418 / 4964 * 100 = 89.00 %
  Label accuracy score:       4095 / 4964 * 100 = 82.49 %
